time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
46.5833,82.8320,82.8320,73.0040
46.6667,82.8320,82.8320,73.0040
46.7500,82.8140,82.8140,73.0040
46.8333,82.8140,82.8140,73.0040
46.9167,82.8140,82.8140,73.0040
47.0000,82.8140,82.8140,73.0040
47.0833,82.8140,82.8140,73.0040
47.1667,82.7960,82.7960,73.0040
47.2500,82.7960,82.7960,73.0040
47.3333,82.7960,82.7960,73.0040
47.4167,82.7960,82.7960,73.0040
47.5000,82.7780,82.7780,73.0040
47.5833,82.7780,82.7780,73.0040
47.6667,82.7780,82.7780,73.0040
47.7500,82.7600,82.7600,73.0040
47.8333,82.7600,82.7600,73.0040
47.9167,82.7600,82.7600,73.0040
48.0000,82.7420,82.7420,73.0040
48.0833,82.7420,82.7420,73.0040
48.1667,82.7420,82.7420,73.0040
48.2500,82.7240,82.7240,73.0040
48.3333,82.7240,82.7240,73.0040
48.4167,82.7240,82.7240,73.0040
48.5000,82.7060,82.7060,73.0040
48.5833,82.7060,82.7060,73.0040
48.6667,82.7060,82.7060,73.0040
48.7500,82.6880,82.6880,73.0040
48.8333,82.6880,82.6880,73.0040
48.9167,82.6880,82.6880,73.0040
49.0000,82.6880,82.6880,73.0040
49.0833,82.6700,82.6700,73.0040
49.1667,82.6700,82.6700,73.0040
49.2500,82.6700,82.6700,73.0040
49.3333,82.6700,82.6700,73.0040
49.4167,82.6700,82.6700,73.0040
49.5000,82.6700,82.6700,73.0040
49.5833,82.6700,82.6700,73.0040
49.6667,82.6700,82.6700,73.0040
49.7500,82.6700,82.6700,73.0040
49.8333,82.6700,82.6700,73.0040
49.9167,82.6700,82.6700,73.0040
50.0000,82.6700,82.6700,73.0040
50.0833,82.6700,82.6700,73.0040
50.1667,82.6700,82.6700,73.0040
50.2500,82.6880,82.6880,73.0040
50.3333,82.6880,82.6880,73.0040
50.4167,82.6880,82.6880,73.0040
50.5000,82.7060,82.7060,73.0040
50.5833,82.7060,82.7060,73.0040
50.6667,82.7240,82.7240,73.0040
50.7500,82.7240,82.7240,73.0040
50.8333,82.7420,82.7420,73.0040
50.9167,82.7420,82.7420,73.0040
51.0000,82.7600,82.7600,73.0040
51.0833,82.7600,82.7600,73.0040
51.1667,82.7780,82.7780,73.0040
51.2500,82.7780,82.7780,73.0040
51.3333,82.7960,82.7960,73.0040
51.4167,82.8140,82.8140,73.0040
51.5000,82.8140,82.8140,73.0040
51.5833,82.8320,82.8320,73.0040
51.6667,82.8500,82.8500,73.0040
51.7500,82.8680,82.8680,73.0040
51.8333,82.8680,82.8680,73.0040
51.9167,82.8860,82.8860,73.0040
52.0000,82.9040,82.9040,73.0040
52.0833,82.9220,82.9220,73.0040
52.1667,82.9400,82.9400,73.0040
52.2500,82.9400,82.9400,73.0040
52.3333,82.9580,82.9580,73.0040
52.4167,82.9760,82.9760,73.0040
52.5000,82.9940,82.9940,73.0040
52.5833,82.9940,82.9940,73.0040
52.6667,83.0120,83.0120,73.0040
52.7500,83.0300,83.0300,73.0040
52.8333,83.0300,83.0300,73.0040
52.9167,83.0480,83.0480,73.0040
53.0000,83.0660,83.0660,73.0040
53.0833,83.0660,83.0660,73.0040
53.1667,83.0840,83.0840,73.0040
53.2500,83.1020,83.1020,73.0040
53.3333,83.1200,83.1200,73.0040
53.4167,83.1200,83.1200,73.0040
53.5000,83.1380,83.1380,73.0040
53.5833,83.1560,83.1560,73.0040
53.6667,83.1560,83.1560,73.0040
53.7500,83.1740,83.1740,73.0040
53.8333,83.1920,83.1920,73.0040
53.9167,83.2100,83.2100,73.0040
54.0000,83.2100,83.2100,73.0040
54.0833,83.2280,83.2280,73.0040
54.1667,83.2460,83.2460,73.0040
54.2500,83.2460,83.2460,73.0040
54.3333,83.2640,83.2640,73.0040
54.4167,83.2820,83.2820,73.0040
54.5000,83.3000,83.3000,73.0040
54.5833,83.3180,83.3180,73.0040
54.6667,83.3180,83.3180,73.0040
54.7500,83.3360,83.3360,73.0040
54.8333,83.3540,83.3540,73.0040
54.9167,83.3720,83.3720,73.0040
55.0000,83.3720,83.3720,73.0040
55.0833,83.3900,83.3900,73.0040
55.1667,83.4080,83.4080,73.0040
55.2500,83.4080,83.4080,73.0040
55.3333,83.4260,83.4260,73.0040
55.4167,83.4440,83.4440,73.0040
55.5000,83.4440,83.4440,73.0040
55.5833,83.4620,83.4620,73.0040
